Journey:1,Start Time:,11:40:11
Lat,Lng,Time
35.1623397,33.3516791,00:02:04
35.1623374,33.35169,00:02:05
35.1623374,33.35169,00:02:06
35.1623374,33.35169,00:02:07
35.1623374,33.35169,00:02:08
35.1623368,33.3516889,00:02:09
35.1623422,33.3516837,00:02:10
35.1623422,33.3516837,00:02:11
35.1623422,33.3516837,00:02:12
35.1623422,33.3516837,00:02:13
35.1623555,33.3516752,00:02:14
35.1623555,33.3516752,00:02:15
35.1623555,33.3516752,00:02:16
35.1623555,33.3516752,00:02:17
35.1623555,33.3516752,00:02:18
35.1623491,33.3516594,00:02:19
35.1623491,33.3516594,00:02:20
35.1623491,33.3516594,00:02:21
35.1623491,33.3516594,00:02:22
35.1623491,33.3516594,00:02:23
35.1623435,33.3516544,00:02:24
35.1623435,33.3516544,00:02:25
35.1623435,33.3516544,00:02:26
35.1623435,33.3516544,00:02:27
35.1623435,33.3516544,00:02:28
35.1623428,33.3516534,00:02:29
35.1623428,33.3516534,00:02:30
35.1623428,33.3516534,00:02:31
35.1623428,33.3516534,00:02:32
35.1623428,33.3516534,00:02:33
35.1623571,33.3516551,00:02:34
35.1623571,33.3516551,00:02:35
35.1623571,33.3516551,00:02:36
35.1623571,33.3516551,00:02:37
35.1623571,33.3516551,00:02:38
35.1623655,33.3516546,00:02:39
35.1624509,33.3516612,00:02:40
35.1624509,33.3516612,00:02:41
35.1624509,33.3516612,00:02:42
35.1624509,33.3516612,00:02:43
35.1624569,33.351662,00:02:44
35.1626099,33.3516785,00:02:45
35.1626099,33.3516785,00:02:46
35.1626099,33.3516785,00:02:47
35.1626099,33.3516785,00:02:48
35.1626225,33.3516799,00:02:49
35.1628401,33.3517112,00:02:50
35.1628401,33.3517112,00:02:51
35.1628401,33.3517112,00:02:52
35.1628401,33.3517112,00:02:53
35.1628578,33.3517147,00:02:54
35.1630022,33.3517837,00:02:55
35.1630022,33.3517837,00:02:56
35.1630022,33.3517837,00:02:57
35.1630022,33.3517837,00:02:58
35.1630113,33.3517921,00:02:59
35.1630682,33.3518999,00:03:00
35.1630682,33.3518999,00:03:01
35.1630682,33.3518999,00:03:02
35.1631683,33.3517835,00:03:03
35.1631683,33.3517835,00:03:03
35.1631683,33.3517835,00:03:03
35.1631683,33.3517835,00:03:03
35.1631683,33.3517835,00:03:09
35.1631679,33.3523601,00:03:10
35.1631679,33.3523601,00:03:10
35.1631679,33.3523601,00:03:13
35.1631679,33.3523601,00:03:14
35.1631679,33.3523601,00:03:15
35.1631031,33.3525558,00:03:16
35.1631031,33.3525558,00:03:17
35.1631031,33.3525558,00:03:18
35.1631031,33.3525558,00:03:19
35.1631031,33.3525558,00:03:20
35.1627664,33.3525722,00:03:21
35.1627664,33.3525722,00:03:22
35.1627664,33.3525722,00:03:23
35.1627664,33.3525722,00:03:24
35.1627664,33.3525722,00:03:25
35.1622679,33.3527931,00:03:26
35.1622679,33.3527931,00:03:26
35.1622679,33.3527931,00:03:26
35.1622679,33.3527931,00:03:26
35.1622679,33.3527931,00:03:26
35.1622679,33.3527931,00:03:31
35.1622679,33.3527931,00:03:32
35.1622679,33.3527931,00:03:33
35.1622679,33.3527931,00:03:34
35.1625989,33.3530343,00:03:35
35.1625989,33.3530343,00:03:36
35.1625989,33.3530343,00:03:37
35.1625989,33.3530343,00:03:38
35.1629855,33.353162,00:03:39
35.1629855,33.353162,00:03:40
35.1629855,33.353162,00:03:41
35.1629855,33.353162,00:03:42
35.1629855,33.353162,00:03:43
35.1633337,33.3532269,00:03:44
35.1633337,33.3532269,00:03:45
35.1633337,33.3532269,00:03:46
35.1633337,33.3532269,00:03:47
35.1633337,33.3532269,00:03:48
35.1636347,33.3532451,00:03:49
35.1636347,33.3532451,00:03:50
35.1636347,33.3532451,00:03:51
35.1636347,33.3532451,00:03:52
35.1636347,33.3532451,00:03:53
35.163967,33.3532128,00:03:54
35.163967,33.3532128,00:03:55
35.163967,33.3532128,00:03:56
35.163967,33.3532128,00:03:57
35.163967,33.3532128,00:03:58
35.1638582,33.3528793,00:03:59
35.1638582,33.3528793,00:04:01
35.1638582,33.3528793,00:04:02
35.1638582,33.3528793,00:04:03
35.1637558,33.3524498,00:04:04
35.1637558,33.3524498,00:04:05
35.1637558,33.3524498,00:04:06
35.1637558,33.3524498,00:04:07
35.1637558,33.3524498,00:04:08
35.1637021,33.3523351,00:04:09
35.1637021,33.3523351,00:04:10
35.1637021,33.3523351,00:04:11
35.1637021,33.3523351,00:04:12
35.1637021,33.3523351,00:04:13
35.1637154,33.3524278,00:04:14
35.1637154,33.3524278,00:04:15
35.1637154,33.3524278,00:04:16
35.1637154,33.3524278,00:04:17
35.1637189,33.3524364,00:04:18
35.1637094,33.3524302,00:04:19
35.1637094,33.3524302,00:04:20
35.1637094,33.3524302,00:04:21
35.1637094,33.3524302,00:04:22
35.1637078,33.3524302,00:04:23
35.1637408,33.3525023,00:04:24
35.1637408,33.3525023,00:04:25
35.1637408,33.3525023,00:04:26
35.1637408,33.3525023,00:04:27
35.1637408,33.3525023,00:04:28
35.1637714,33.3525462,00:04:29
35.1637714,33.3525462,00:04:30
35.1637714,33.3525462,00:04:31
35.1637714,33.3525462,00:04:32
35.1637714,33.3525462,00:04:33
35.1637635,33.3525029,00:04:34
35.1637635,33.3525029,00:04:35
35.1637635,33.3525029,00:04:36
35.1637635,33.3525029,00:04:37
35.1637635,33.3525029,00:04:38
35.1637536,33.352409,00:04:39
35.1637536,33.352409,00:04:40
35.1637536,33.352409,00:04:41
35.1637536,33.352409,00:04:42
35.1637525,33.3524016,00:04:43
35.163739,33.3523534,00:04:44
35.163739,33.3523534,00:04:45
35.163739,33.3523534,00:04:46
35.163739,33.3523534,00:04:47
35.163739,33.3523541,00:04:48
35.1637739,33.352368,00:04:49
35.1637739,33.352368,00:04:50
35.1637739,33.352368,00:04:51
35.1637739,33.352368,00:04:52
35.163776,33.3523656,00:04:53
35.1638418,33.3522381,00:04:54
35.1638418,33.3522381,00:04:55
35.1638418,33.3522381,00:04:56
35.1638418,33.3522381,00:04:57
35.1638439,33.3522303,00:04:58
35.1640188,33.3518708,00:04:59
35.1640188,33.3518708,00:05:00
35.1640188,33.3518708,00:05:01
35.1640188,33.3518708,00:05:02
35.1640188,33.3518708,00:05:03
35.1640188,33.3518708,00:05:04
35.1643528,33.3518539,00:05:05
35.1643528,33.3518539,00:05:06
35.1643528,33.3518539,00:05:07
35.1643528,33.3518539,00:05:08
35.1647706,33.3519987,00:05:09
35.1647706,33.3519987,00:05:10
35.1647706,33.3519987,00:05:11
35.1647706,33.3519987,00:05:12
35.1647706,33.3519987,00:05:13
35.1652783,33.3522157,00:05:14
35.1652783,33.3522157,00:05:15
35.1652783,33.3522157,00:05:16
35.1652783,33.3522157,00:05:17
35.1652783,33.3522157,00:05:18
35.165769,33.3523223,00:05:19
35.165769,33.3523223,00:05:20
35.165769,33.3523223,00:05:21
35.165769,33.3523223,00:05:22
35.165769,33.3523223,00:05:23
35.1663348,33.3524056,00:05:24
35.1663348,33.3524056,00:05:25
35.1663348,33.3524056,00:05:26
35.1663348,33.3524056,00:05:27
35.1663348,33.3524056,00:05:28
35.1667075,33.3524832,00:05:29
35.1667075,33.3524832,00:05:30
35.1667075,33.3524832,00:05:31
35.1667075,33.3524832,00:05:32
35.1667075,33.3524832,00:05:33
35.1669834,33.3525294,00:05:34
35.1669834,33.3525294,00:05:35
35.1669834,33.3525294,00:05:36
35.1669834,33.3525294,00:05:37
35.1669834,33.3525294,00:05:38
35.1674714,33.3529139,00:05:39
35.1674714,33.3529139,00:05:40
35.1674714,33.3529139,00:05:41
35.1674714,33.3529139,00:05:42
35.1674714,33.3529139,00:05:43
35.1681068,33.3533406,00:05:44
35.1681068,33.3533406,00:05:45
35.1681068,33.3533406,00:05:46
35.1681068,33.3533406,00:05:47
35.1681068,33.3533406,00:05:48
35.1687931,33.3536623,00:05:49
35.1687931,33.3536623,00:05:50
35.1687931,33.3536623,00:05:51
35.1687931,33.3536623,00:05:52
35.1687931,33.3536623,00:05:53
35.1693968,33.353986,00:05:54
35.1693968,33.353986,00:05:55
35.1693968,33.353986,00:05:56
35.1693968,33.353986,00:05:57
35.1693968,33.353986,00:05:58
35.1699037,33.3541523,00:05:59
35.1699037,33.3541523,00:06:00
35.1699037,33.3541523,00:06:01
35.1699037,33.3541523,00:06:02
35.1699037,33.3541523,00:06:03
35.1703552,33.3543053,00:06:04
35.1703552,33.3543053,00:06:05
35.1703552,33.3543053,00:06:06
35.1703552,33.3543053,00:06:07
35.1703552,33.3543053,00:06:08
35.1709429,33.3545508,00:06:09
35.1709429,33.3545508,00:06:10
35.1709429,33.3545508,00:06:11
35.1709429,33.3545508,00:06:12
35.1709429,33.3545508,00:06:13
35.1714755,33.3547323,00:06:14
35.1714755,33.3547323,00:06:15
35.1714755,33.3547323,00:06:16
35.1714755,33.3547323,00:06:17
35.1718387,33.3551125,00:06:18
35.1718387,33.3551125,00:06:19
35.1718387,33.3551125,00:06:20
35.1718387,33.3551125,00:06:21
35.1718387,33.3551125,00:06:22
35.1723254,33.3554375,00:06:23
35.1723254,33.3554375,00:06:24
35.1723254,33.3554375,00:06:25
35.1723254,33.3554375,00:06:26
35.1723254,33.3554375,00:06:27
35.1723254,33.3554375,00:06:28
35.17273,33.3556487,00:06:29
35.17273,33.3556487,00:06:30
35.17273,33.3556487,00:06:31
35.17273,33.3556487,00:06:32
35.17273,33.3556487,00:06:33
35.1731107,33.3557454,00:06:34
35.1731107,33.3557454,00:06:35
35.1731107,33.3557454,00:06:36
35.1731107,33.3557454,00:06:37
35.1731107,33.3557454,00:06:38
35.1735026,33.3559033,00:06:39
35.1735026,33.3559033,00:06:40
35.1735026,33.3559033,00:06:41
35.1735026,33.3559033,00:06:42
35.1735026,33.3559033,00:06:43
35.173684,33.3558458,00:06:44
35.173684,33.3558458,00:06:45
35.173684,33.3558458,00:06:46
35.173684,33.3558458,00:06:47
35.173684,33.3558458,00:06:48
35.1740873,33.3556774,00:06:49
35.1740873,33.3556774,00:06:50
35.1740873,33.3556774,00:06:51
35.1740873,33.3556774,00:06:52
35.1740873,33.3556774,00:06:53
35.1743959,33.3552646,00:06:54
35.1743959,33.3552646,00:06:55
35.1743959,33.3552646,00:06:56
35.1743959,33.3552646,00:06:57
35.1743959,33.3552646,00:06:58
35.1747731,33.3548488,00:06:59
35.1747731,33.3548488,00:07:00
35.1747731,33.3548488,00:07:01
35.1747731,33.3548488,00:07:02
35.1747731,33.3548488,00:07:03
35.17518,33.3547131,00:07:04
35.17518,33.3547131,00:07:05
35.17518,33.3547131,00:07:06
35.17518,33.3547131,00:07:07
35.17518,33.3547131,00:07:08
35.1756258,33.3545555,00:07:09
35.1756258,33.3545555,00:07:10
35.1756258,33.3545555,00:07:11
35.1756258,33.3545555,00:07:12
35.1756258,33.3545555,00:07:13
35.1758229,33.354297,00:07:14
35.1758229,33.354297,00:07:15
35.1758229,33.354297,00:07:16
35.1758229,33.354297,00:07:17
35.1758229,33.354297,00:07:18
35.1756958,33.3538982,00:07:19
35.1756958,33.3538982,00:07:20
35.1756958,33.3538982,00:07:21
35.1756958,33.3538982,00:07:22
35.1756958,33.3538982,00:07:23
35.1755235,33.3535333,00:07:24
35.1755235,33.3535333,00:07:25
35.1755235,33.3535333,00:07:26
35.1755235,33.3535333,00:07:27
35.1755235,33.3535333,00:07:28
35.1752714,33.3530879,00:07:29
35.1752714,33.3530879,00:07:30
35.1752714,33.3530879,00:07:31
35.1752714,33.3530879,00:07:32
35.1752714,33.3530879,00:07:33
35.1750122,33.3529239,00:07:34
35.1750122,33.3529239,00:07:35
35.1750122,33.3529239,00:07:36
35.1750122,33.3529239,00:07:37
35.1750122,33.3529239,00:07:38
35.1749686,33.3526387,00:07:39
35.1749686,33.3526387,00:07:40
35.1749686,33.3526387,00:07:41
35.1749686,33.3526387,00:07:42
35.1749686,33.3526387,00:07:43
35.1750158,33.352472,00:07:44
35.1750158,33.352472,00:07:45
35.1750158,33.352472,00:07:46
35.1750158,33.352472,00:07:47
35.175011,33.3524829,00:07:48
35.1749742,33.3524499,00:07:49
35.1749742,33.3524499,00:07:50
35.1749742,33.3524499,00:07:51
35.1749742,33.3524499,00:07:52
35.1749725,33.3524517,00:07:53
35.1749663,33.3524631,00:07:54
35.1749663,33.3524631,00:07:55
35.1749663,33.3524631,00:07:56
35.1749663,33.3524631,00:07:57
35.1749663,33.3524635,00:07:58
35.1749653,33.3524838,00:07:59
35.1749653,33.3524838,00:08:00
35.1749653,33.3524838,00:08:01
35.1749653,33.3524838,00:08:02
35.1749653,33.3524842,00:08:03
35.1749636,33.3524836,00:08:04
35.1749636,33.3524836,00:08:05
35.1749636,33.3524836,00:08:06
35.1749636,33.3524836,00:08:07
35.1749636,33.3524835,00:08:08
35.1749652,33.3524798,00:08:09
35.1749652,33.3524798,00:08:10
35.1749652,33.3524798,00:08:11
35.1749652,33.3524798,00:08:12
35.1749652,33.3524797,00:08:13
35.1749684,33.3524855,00:08:14
35.1749684,33.3524855,00:08:15
35.1749684,33.3524855,00:08:16
35.1749684,33.3524855,00:08:17
35.1749685,33.3524857,00:08:18
35.1750009,33.3524151,00:08:19
35.1750009,33.3524151,00:08:20
35.1750009,33.3524151,00:08:21
35.1750009,33.3524151,00:08:22
35.1750038,33.352411,00:08:23
35.1752039,33.3520752,00:08:24
35.1752039,33.3520752,00:08:25
35.1752039,33.3520752,00:08:26
35.1752039,33.3520752,00:08:27
35.1752039,33.3520752,00:08:28
35.1753846,33.3515515,00:08:29
35.1753846,33.3515515,00:08:30
35.1753846,33.3515515,00:08:31
35.1753846,33.3515515,00:08:32
35.1753846,33.3515515,00:08:33
35.1753997,33.3512217,00:08:34
35.1753997,33.3512217,00:08:35
35.1753997,33.3512217,00:08:36
35.1753997,33.3512217,00:08:37
35.1753997,33.3512217,00:08:38
35.1751925,33.3510735,00:08:39
35.1751925,33.3510735,00:08:40
35.1751925,33.3510735,00:08:41
35.1751925,33.3510735,00:08:42
35.1751925,33.3510735,00:08:43
35.1745188,33.3509437,00:08:44
35.1745188,33.3509437,00:08:44
35.1745188,33.3509437,00:08:44
35.1745188,33.3509437,00:08:44
35.1745188,33.3509437,00:08:50
35.1745188,33.3509437,00:08:51
35.1745188,33.3509437,00:08:52
35.1740608,33.3511772,00:08:53
35.1740608,33.3511772,00:08:54
35.1740608,33.3511772,00:08:55
35.1740608,33.3511772,00:08:56
35.1740608,33.3511772,00:08:57
35.1738351,33.3514014,00:08:58
35.1738351,33.3514014,00:08:59
35.1738351,33.3514014,00:09:00
35.1738351,33.3514014,00:09:01
35.1738467,33.3514013,00:09:02
35.173708,33.3515376,00:09:03
35.173708,33.3515376,00:09:04
35.173708,33.3515376,00:09:05
35.173708,33.3515376,00:09:06
35.1737067,33.3515396,00:09:07
35.1738296,33.3533129,00:09:08
35.1738296,33.3533129,00:09:08
35.1738296,33.3533129,00:09:08
35.1738296,33.3533129,00:09:08
35.1738296,33.3533129,00:09:17
35.1738296,33.3533129,00:09:18
35.1738296,33.3533129,00:09:19
35.1738296,33.3533129,00:09:20
35.1738296,33.3533129,00:09:21
35.1737024,33.3551237,00:09:22
35.1737024,33.3551237,00:09:22
35.1737024,33.3551237,00:09:22
35.1737024,33.3551237,00:09:22
35.1737024,33.3551237,00:09:22
35.1737024,33.3551237,00:09:22
35.1737024,33.3551237,00:09:30
35.1737863,33.3557888,00:09:31
35.1737863,33.3557888,00:09:32
35.1737863,33.3557888,00:09:33
35.1737863,33.3557888,00:09:34
35.1737863,33.3557888,00:09:35
35.173842,33.3563489,00:09:36
35.173842,33.3563489,00:09:36
35.173842,33.3563489,00:09:36
35.173842,33.3563489,00:09:36
35.173842,33.3563489,00:09:36
35.173842,33.3563489,00:09:36
35.173842,33.3563489,00:09:42
35.173842,33.3563489,00:09:43
35.173842,33.3563489,00:09:44
35.173842,33.3563489,00:09:45
35.173842,33.3563489,00:09:46
35.1738314,33.3560769,00:09:47
35.1738314,33.3560769,00:09:47
35.1738314,33.3560769,00:09:47
35.1738314,33.3560769,00:09:47
35.1738314,33.3560769,00:09:47
35.1738314,33.3560769,00:09:52
35.1738314,33.3560769,00:09:53
35.1738314,33.3560769,00:09:54
35.1738314,33.3560769,00:09:55
35.173839,33.3560311,00:09:56
35.173839,33.3560311,00:09:57
35.173839,33.3560311,00:09:58
35.173839,33.3560311,00:09:59
35.1738185,33.3560653,00:10:00
35.1738185,33.3560653,00:10:00
35.1738185,33.3560653,00:10:02
35.1738185,33.3560653,00:10:03
35.1738185,33.3560653,00:10:04
35.1738185,33.3560653,00:10:05
35.1738185,33.3560653,00:10:06
35.1737499,33.356079,00:10:07
35.1737499,33.356079,00:10:07
35.1737499,33.356079,00:10:09
35.172365,33.3555041,00:10:10
35.172365,33.3555041,00:10:10
35.172365,33.3555041,00:10:10
35.172365,33.3555041,00:10:10
35.172365,33.3555041,00:10:15
35.1718884,33.3550788,00:10:16
35.1718884,33.3550788,00:10:16
35.1718884,33.3550788,00:10:16
35.1718884,33.3550788,00:10:16
35.1718884,33.3550788,00:10:22
35.1718884,33.3550788,00:10:23
35.1718884,33.3550788,00:10:24
35.1718884,33.3550788,00:10:25
35.1718884,33.3550788,00:10:26
35.1718224,33.3549781,00:10:27
35.1718224,33.3549781,00:10:28
35.1718224,33.3549781,00:10:29
35.1717923,33.3550115,00:10:30
35.1717923,33.3550115,00:10:31
35.1717923,33.3550115,00:10:32
35.1717923,33.3550115,00:10:33
35.1717727,33.3550188,00:10:34
35.1717699,33.3550195,00:10:35
35.1717699,33.3550195,00:10:36
35.1717699,33.3550195,00:10:37
35.1717699,33.3550195,00:10:38
35.1717708,33.3550105,00:10:39
35.1717708,33.3550105,00:10:40
35.1717708,33.3550105,00:10:41
35.1717708,33.3550105,00:10:42
35.1717708,33.3550105,00:10:43
35.1718874,33.3548628,00:10:44
35.1718874,33.3548628,00:10:45
35.1718874,33.3548628,00:10:46
35.1718874,33.3548628,00:10:47
35.1718874,33.3548628,00:10:48
35.1721622,33.3542846,00:10:49
35.1721622,33.3542846,00:10:50
35.1721622,33.3542846,00:10:51
35.1721622,33.3542846,00:10:52
35.1721622,33.3542846,00:10:53
35.1724414,33.3537636,00:10:54
35.1724414,33.3537636,00:10:55
35.1724414,33.3537636,00:10:56
35.1724414,33.3537636,00:10:57
35.1724414,33.3537636,00:10:58
35.1724414,33.3537636,00:10:59
35.1726396,33.3533406,00:11:00
35.1726396,33.3533406,00:11:01
35.1726396,33.3533406,00:11:02
35.1726396,33.3533406,00:11:03
35.1726954,33.3530503,00:11:04
35.1726954,33.3530503,00:11:05
35.1726954,33.3530503,00:11:06
35.1726954,33.3530503,00:11:07
35.1726954,33.3530503,00:11:08
35.172577,33.3528421,00:11:09
35.172577,33.3528421,00:11:09
35.172577,33.3528421,00:11:09
35.172577,33.3528421,00:11:13
35.172577,33.3528421,00:11:14
35.172577,33.3528421,00:11:15
35.172577,33.3528421,00:11:16
35.1725957,33.3528137,00:11:17
35.1725957,33.3528137,00:11:18
35.1725957,33.3528137,00:11:19
35.1725957,33.3528137,00:11:20
35.1726048,33.3528214,00:11:21
35.1725796,33.3527407,00:11:22
35.1725796,33.3527407,00:11:23
35.1725796,33.3527407,00:11:24
35.1725796,33.3527407,00:11:25
35.1725819,33.352729,00:11:26
35.1725819,33.352729,00:11:27
35.1725819,33.352729,00:11:28
35.1725819,33.352729,00:11:29
35.1725819,33.352729,00:11:30
35.1725838,33.3527316,00:11:31
35.1725854,33.352739,00:11:32
35.1725854,33.352739,00:11:33
35.1725854,33.352739,00:11:34
35.1725854,33.352739,00:11:35
35.1725854,33.352739,00:11:36
35.1725891,33.3527523,00:11:37
35.1725891,33.3527523,00:11:38
35.1725891,33.3527523,00:11:39
35.1725891,33.3527523,00:11:40
35.1725891,33.3527523,00:11:41
35.1725891,33.3527523,00:11:42
35.172589,33.352757,00:11:43
35.172589,33.352757,00:11:44
35.172589,33.352757,00:11:45
35.172589,33.352757,00:11:46
35.172589,33.352757,00:11:47
35.1725888,33.3527572,00:11:48
35.1725888,33.3527572,00:11:49
35.1725888,33.3527572,00:11:50
35.1725888,33.3527572,00:11:51
35.1725888,33.3527572,00:11:52
35.1725888,33.3527572,00:11:53
35.1725888,33.3527572,00:11:54
35.1725888,33.3527572,00:11:55
35.1725888,33.3527572,00:11:56
35.1726026,33.352752,00:11:57
35.1726026,33.352752,00:11:58
35.1726026,33.352752,00:11:59
35.1726026,33.352752,00:12:00
35.1726026,33.352752,00:12:01
35.1727978,33.3525262,00:12:02
35.1727978,33.3525262,00:12:03
35.1727978,33.3525262,00:12:04
35.1727978,33.3525262,00:12:05
35.1727978,33.3525262,00:12:06
35.1731985,33.352151,00:12:07
35.1731985,33.352151,00:12:08
35.1731985,33.352151,00:12:09
35.1731985,33.352151,00:12:10
35.1731985,33.352151,00:12:11
35.1735177,33.3519362,00:12:12
35.1735177,33.3519362,00:12:13
35.1735177,33.3519362,00:12:14
35.1735177,33.3519362,00:12:15
35.1735177,33.3519362,00:12:16
35.1735074,33.3515628,00:12:17
35.1735074,33.3515628,00:12:18
35.1735074,33.3515628,00:12:19
35.1735074,33.3515628,00:12:20
35.1735074,33.3515628,00:12:21
35.1734638,33.3514042,00:12:22
35.1734638,33.3514042,00:12:23
35.1734638,33.3514042,00:12:24
35.1734638,33.3514042,00:12:25
35.1734106,33.3513853,00:12:26
35.1734106,33.3513853,00:12:27
35.1734106,33.3513853,00:12:28
35.1734106,33.3513853,00:12:29
35.1734106,33.3513853,00:12:30
35.1734018,33.3513739,00:12:31
35.1733421,33.3513427,00:12:32
35.1733421,33.3513427,00:12:33
35.1733421,33.3513427,00:12:34
35.1733421,33.3513427,00:12:35
35.1733421,33.3513427,00:12:36
35.1733421,33.3513427,00:12:37
35.1734237,33.3513971,00:12:38
35.1734237,33.3513971,00:12:39
35.1734237,33.3513971,00:12:40
35.1734237,33.3513971,00:12:41
35.1734237,33.3513971,00:12:42
35.1734662,33.3514145,00:12:43
35.1734662,33.3514145,00:12:44
35.1734662,33.3514145,00:12:45
35.1734662,33.3514145,00:12:46
35.1734662,33.3514145,00:12:47
35.1734822,33.3513822,00:12:48
35.1734822,33.3513822,00:12:49
35.1734822,33.3513822,00:12:50
35.1734822,33.3513822,00:12:51
35.173495,33.3513904,00:12:52
35.173495,33.3513904,00:12:53
35.173495,33.3513904,00:12:54
35.173495,33.3513904,00:12:55
35.1734953,33.3513918,00:12:56
35.1735018,33.3513689,00:12:57
35.1735018,33.3513689,00:12:58
35.1735018,33.3513689,00:12:59
35.1735018,33.3513689,00:13:00
35.1735018,33.3513689,00:13:01
35.1735018,33.3513689,00:13:02
35.1732454,33.351081,00:13:03
35.1732454,33.351081,00:13:04
35.1732454,33.351081,00:13:05
35.1732454,33.351081,00:13:06
35.1729667,33.35105,00:13:07
35.1729667,33.35105,00:13:08
35.1729667,33.35105,00:13:09
35.1729667,33.35105,00:13:10
35.1729465,33.3510496,00:13:11
35.172844,33.3511375,00:13:12
35.172844,33.3511375,00:13:13
35.172844,33.3511375,00:13:14
35.172844,33.3511375,00:13:15
35.1728407,33.35114,00:13:16
35.1728252,33.3511352,00:13:17
35.1728252,33.3511352,00:13:18
35.1728252,33.3511352,00:13:19
35.1728252,33.3511352,00:13:20
35.1728247,33.3511351,00:13:21
35.1728264,33.3511419,00:13:22
35.1728264,33.3511419,00:13:23
35.1728264,33.3511419,00:13:24
35.1728264,33.3511419,00:13:25
