Journey:1,Start Time:,11:34:29
35.1551742,33.3501257,00:02:45
35.1551742,33.3501257,00:02:46
35.1551742,33.3501257,00:02:47
35.1551742,33.3501257,00:02:48
35.1551742,33.3501257,00:02:49
35.1555721,33.3506434,00:02:50
35.1555721,33.3506434,00:02:51
35.1555721,33.3506434,00:02:52
35.1555721,33.3506434,00:02:53
35.1555721,33.3506434,00:02:54
35.1558656,33.3510634,00:02:55
35.1558656,33.3510634,00:02:56
35.1558656,33.3510634,00:02:57
35.1558656,33.3510634,00:02:58
35.1558656,33.3510634,00:02:59
35.1560896,33.3514798,00:03:00
35.1560896,33.3514798,00:03:01
35.1560896,33.3514798,00:03:02
35.1560896,33.3514798,00:03:03
35.1560896,33.3514798,00:03:04
35.1563823,33.3519428,00:03:05
35.1563823,33.3519428,00:03:06
35.1563823,33.3519428,00:03:07
35.1563823,33.3519428,00:03:08
35.1563823,33.3519428,00:03:09
35.1567266,33.3523858,00:03:10
35.1567266,33.3523858,00:03:11
35.1567266,33.3523858,00:03:12
35.1567266,33.3523858,00:03:13
35.1567266,33.3523858,00:03:14
35.1571116,33.3527908,00:03:15
35.1571116,33.3527908,00:03:16
35.1571116,33.3527908,00:03:17
35.1571116,33.3527908,00:03:18
35.1571116,33.3527908,00:03:19
35.1574888,33.353226,00:03:20
35.1574888,33.353226,00:03:21
35.1574888,33.353226,00:03:22
35.1574888,33.353226,00:03:23
35.1574888,33.353226,00:03:24
35.1578149,33.353862,00:03:25
35.1578149,33.353862,00:03:26
35.1578149,33.353862,00:03:27
35.1578149,33.353862,00:03:28
35.1578149,33.353862,00:03:29
35.1581202,33.3542379,00:03:30
35.1581202,33.3542379,00:03:31
35.1581202,33.3542379,00:03:32
35.1581202,33.3542379,00:03:33
35.1581202,33.3542379,00:03:34
35.1581881,33.3542858,00:03:35
35.1581881,33.3542858,00:03:36
35.1581874,33.354285,00:03:37
35.1581874,33.354285,00:03:38
35.1581874,33.354285,00:03:39
35.1582121,33.3543748,00:03:40
35.1582121,33.3543748,00:03:41
35.1582121,33.3543748,00:03:42
35.1582121,33.3543748,00:03:43
35.1582121,33.3543748,00:03:44
35.1581704,33.3544669,00:03:45
35.1581704,33.3544669,00:03:46
35.1581704,33.3544669,00:03:47
35.1581704,33.3544669,00:03:48
35.1581704,33.3544669,00:03:49
35.1581305,33.3545633,00:03:50
35.1581305,33.3545633,00:03:51
35.1581305,33.3545633,00:03:52
35.1581305,33.3545633,00:03:53
35.1581305,33.3545633,00:03:54
35.1581257,33.354555,00:03:55
35.1581257,33.354555,00:03:56
35.1581257,33.354555,00:03:57
35.1581257,33.354555,00:03:58
35.1581257,33.354555,00:03:59
35.1581443,33.3545674,00:04:00
35.1581443,33.3545674,00:04:01
35.1581443,33.3545674,00:04:02
35.1581443,33.3545674,00:04:03
35.1581443,33.3545674,00:04:04
35.1581357,33.3545799,00:04:05
35.1581357,33.3545799,00:04:06
35.1581357,33.3545799,00:04:07
35.1581357,33.3545799,00:04:08
35.1581357,33.3545799,00:04:09
35.1581245,33.3545742,00:04:10
35.1581245,33.3545742,00:04:11
35.1581245,33.3545742,00:04:12
35.1581245,33.3545742,00:04:13
35.1581245,33.3545742,00:04:14
35.1581295,33.3545933,00:04:15
35.1581295,33.3545933,00:04:16
35.1581295,33.3545933,00:04:17
35.1581295,33.3545933,00:04:18
35.1581295,33.3545933,00:04:19
35.1581183,33.354591,00:04:20
35.1581183,33.354591,00:04:21
35.1581183,33.354591,00:04:22
35.1581183,33.354591,00:04:23
35.1581183,33.354591,00:04:24
35.158107,33.3545833,00:04:25
35.158107,33.3545833,00:04:26
35.158107,33.3545833,00:04:27
35.158107,33.3545833,00:04:28
35.158107,33.3545833,00:04:29
35.1581021,33.3545743,00:04:30
35.1581021,33.3545743,00:04:31
35.1581021,33.3545743,00:04:32
35.1581021,33.3545743,00:04:33
35.1581021,33.3545743,00:04:34
35.1580995,33.3545705,00:04:35
35.1580995,33.3545705,00:04:36
35.1580995,33.3545705,00:04:37
35.1580995,33.3545705,00:04:38
35.1580995,33.3545705,00:04:39
35.1580998,33.3545691,00:04:40
35.1580998,33.3545691,00:04:41
35.1580998,33.3545691,00:04:42
35.1580998,33.3545691,00:04:43
35.1580998,33.3545691,00:04:44
35.1581008,33.3545685,00:04:45
35.1581008,33.3545685,00:04:46
35.1581008,33.3545685,00:04:47
35.1581008,33.3545685,00:04:48
35.1581008,33.3545685,00:04:49
35.158101,33.3545683,00:04:50
35.158101,33.3545683,00:04:51
35.158101,33.3545683,00:04:52
35.158101,33.3545683,00:04:53
35.158101,33.3545683,00:04:54
35.1581013,33.3545681,00:04:55
35.1581013,33.3545681,00:04:56
35.1581013,33.3545681,00:04:57
35.1581013,33.3545681,00:04:58
35.1581013,33.3545681,00:04:59
35.1581031,33.3545675,00:05:00
35.1581031,33.3545675,00:05:01
35.1581031,33.3545675,00:05:02
35.1581031,33.3545675,00:05:03
35.1581031,33.3545675,00:05:04
35.1577529,33.3548653,00:05:05
35.1577529,33.3548653,00:05:06
35.1577529,33.3548653,00:05:07
35.1577529,33.3548653,00:05:08
35.1577529,33.3548653,00:05:09
35.1573766,33.3552364,00:05:10
35.1573766,33.3552364,00:05:11
35.1573766,33.3552364,00:05:12
35.1573766,33.3552364,00:05:13
35.1573766,33.3552364,00:05:14
35.1568611,33.3556595,00:05:15
35.1568611,33.3556595,00:05:16
35.1568611,33.3556595,00:05:17
35.1568611,33.3556595,00:05:18
35.1568611,33.3556595,00:05:19
35.1564711,33.3560137,00:05:20
35.1564711,33.3560137,00:05:21
35.1564711,33.3560137,00:05:22
35.1564711,33.3560137,00:05:23
35.1564711,33.3560137,00:05:24
35.1561813,33.3563065,00:05:25
35.1561813,33.3563065,00:05:26
35.1561813,33.3563065,00:05:27
35.1561813,33.3563065,00:05:28
35.1561813,33.3563065,00:05:29
35.1559585,33.3566495,00:05:30
35.1559585,33.3566495,00:05:31
35.1559585,33.3566495,00:05:32
35.1559585,33.3566495,00:05:33
35.1559585,33.3566495,00:05:34
35.1558593,33.356837,00:05:35
35.1558593,33.356837,00:05:36
35.1558593,33.356837,00:05:37
35.1558593,33.356837,00:05:38
35.1558593,33.356837,00:05:39
35.1558944,33.3570504,00:05:40
35.1558944,33.3570504,00:05:41
35.1558944,33.3570504,00:05:42
35.1558944,33.3570504,00:05:43
35.1558944,33.3570504,00:05:44
35.1562197,33.3572298,00:05:45
35.1562197,33.3572298,00:05:46
35.1562197,33.3572298,00:05:47
35.1562197,33.3572298,00:05:48
35.1562197,33.3572298,00:05:49
35.1564783,33.3572158,00:05:50
35.1564783,33.3572158,00:05:51
35.1564783,33.3572158,00:05:52
35.1564783,33.3572158,00:05:53
35.1564783,33.3572158,00:05:54
35.1567524,33.3572224,00:05:55
35.1567524,33.3572224,00:05:56
35.1567524,33.3572224,00:05:57
35.1567524,33.3572224,00:05:58
35.1567524,33.3572224,00:05:59
35.1569754,33.3573619,00:06:00
35.1569754,33.3573619,00:06:01
35.1569754,33.3573619,00:06:02
35.1569754,33.3573619,00:06:03
35.1569754,33.3573619,00:06:04
35.1571227,33.3574838,00:06:05
35.1571227,33.3574838,00:06:06
35.1571227,33.3574838,00:06:07
35.1571227,33.3574838,00:06:08
35.1571227,33.3574838,00:06:09
35.1571265,33.3575911,00:06:10
35.1571265,33.3575911,00:06:11
35.1571265,33.3575911,00:06:12
35.1571265,33.3575911,00:06:13
35.1571265,33.3575911,00:06:14
35.1571017,33.3575824,00:06:15
35.1571017,33.3575824,00:06:16
35.1571017,33.3575824,00:06:17
35.1571017,33.3575824,00:06:18
35.1571017,33.3575824,00:06:19
35.1570904,33.3575558,00:06:20
35.1570904,33.3575558,00:06:21
35.1570904,33.3575558,00:06:22
35.1570904,33.3575558,00:06:23
35.1570904,33.3575558,00:06:24
35.157075,33.3575473,00:06:25
35.157075,33.3575473,00:06:26
35.157075,33.3575473,00:06:27
35.157075,33.3575473,00:06:28
35.157075,33.3575473,00:06:29
35.1570543,33.3575488,00:06:30
35.1570543,33.3575488,00:06:31
35.1570543,33.3575488,00:06:32
35.1570543,33.3575488,00:06:33
35.1570543,33.3575488,00:06:34
35.157038,33.3575545,00:06:35
35.157038,33.3575545,00:06:36
35.157038,33.3575545,00:06:37
35.157038,33.3575545,00:06:38
35.157038,33.3575545,00:06:39
35.1570395,33.3575559,00:06:40
35.1570395,33.3575559,00:06:41
35.1570395,33.3575559,00:06:42
35.1570395,33.3575559,00:06:43
35.1570395,33.3575559,00:06:44
35.1570439,33.3575568,00:06:45
35.1570439,33.3575568,00:06:46
35.1570439,33.3575568,00:06:47
35.1570439,33.3575568,00:06:48
35.1570439,33.3575568,00:06:49
35.1570469,33.3575704,00:06:50
35.1570469,33.3575704,00:06:51
35.1570469,33.3575704,00:06:52
35.1570469,33.3575704,00:06:53
35.1570469,33.3575704,00:06:54
35.1570432,33.3575821,00:06:55
35.1570432,33.3575821,00:06:56
35.1570432,33.3575821,00:06:57
35.1570432,33.3575821,00:06:58
35.1570432,33.3575821,00:06:59
35.1570362,33.35759,00:07:00
35.1570362,33.35759,00:07:01
35.1570362,33.35759,00:07:02
35.1570362,33.35759,00:07:03
35.1570362,33.35759,00:07:04
35.1567666,33.3577331,00:07:05
35.1567666,33.3577331,00:07:06
35.1567666,33.3577331,00:07:07
35.1567666,33.3577331,00:07:08
35.1567666,33.3577331,00:07:09
35.1564706,33.3578032,00:07:10
35.1564706,33.3578032,00:07:11
35.1564706,33.3578032,00:07:12
35.1564706,33.3578032,00:07:13
35.1564706,33.3578032,00:07:14
35.1563814,33.3578521,00:07:15
35.1563814,33.3578521,00:07:16
35.1563814,33.3578521,00:07:17
35.1563814,33.3578521,00:07:18
35.1563814,33.3578521,00:07:19
35.1563301,33.3578529,00:07:20
35.1563301,33.3578529,00:07:21
35.1563301,33.3578529,00:07:22
35.1563301,33.3578529,00:07:23
35.1563301,33.3578529,00:07:24
35.1563137,33.3578389,00:07:25
35.1563137,33.3578389,00:07:26
35.1563137,33.3578389,00:07:27
35.1563137,33.3578389,00:07:28
35.1563137,33.3578389,00:07:29
35.1563031,33.3578422,00:07:30
35.1563031,33.3578422,00:07:31
35.1563031,33.3578422,00:07:32
35.1563031,33.3578422,00:07:33
35.1563031,33.3578422,00:07:34
35.1562906,33.3578612,00:07:35
35.1562906,33.3578612,00:07:36
35.1562906,33.3578612,00:07:37
35.1562906,33.3578612,00:07:38
35.1562906,33.3578612,00:07:39
35.1562861,33.357864,00:07:40
35.1562861,33.357864,00:07:41
35.1562861,33.357864,00:07:42
35.1562861,33.357864,00:07:43
35.1562861,33.357864,00:07:44
35.1562657,33.3578779,00:07:45
35.1562657,33.3578779,00:07:46
35.1562657,33.3578779,00:07:47
35.1562657,33.3578779,00:07:48
35.1562657,33.3578779,00:07:49
35.1562218,33.3579043,00:07:50
35.1562218,33.3579043,00:07:51
35.1562218,33.3579043,00:07:52
35.1562218,33.3579043,00:07:53
35.1562218,33.3579043,00:07:54
35.1561834,33.3579138,00:07:55
35.1561834,33.3579138,00:07:56
35.1561834,33.3579138,00:07:57
35.1561834,33.3579138,00:07:58
35.1561834,33.3579138,00:07:59
35.156122,33.3579363,00:08:00
35.156122,33.3579363,00:08:01
35.156122,33.3579363,00:08:02
35.156122,33.3579363,00:08:03
35.156122,33.3579363,00:08:04
35.1557695,33.3581786,00:08:05
35.1557695,33.3581786,00:08:06
35.1557695,33.3581786,00:08:07
35.1557695,33.3581786,00:08:08
35.1557695,33.3581786,00:08:09
35.1555682,33.3584151,00:08:10
35.1555682,33.3584151,00:08:11
35.1555682,33.3584151,00:08:12
35.1555682,33.3584151,00:08:13
35.1555682,33.3584151,00:08:14
35.1555521,33.358432,00:08:15
35.1555521,33.358432,00:08:16
35.1555521,33.358432,00:08:17
35.1555521,33.358432,00:08:18
35.1555521,33.358432,00:08:19
35.1555421,33.3584646,00:08:20
35.1555421,33.3584646,00:08:21
35.1555421,33.3584646,00:08:22
35.1555421,33.3584646,00:08:23
35.1555421,33.3584646,00:08:24
35.1555598,33.3584439,00:08:25
35.1555598,33.3584439,00:08:26
35.1555598,33.3584439,00:08:27
35.1555598,33.3584439,00:08:28
35.1555598,33.3584439,00:08:29
35.1555459,33.3584576,00:08:30
35.1555459,33.3584576,00:08:31
35.1555459,33.3584576,00:08:32
35.1555459,33.3584576,00:08:33
35.1555459,33.3584576,00:08:34
35.1555592,33.358496,00:08:35
35.1555592,33.358496,00:08:36
35.1555592,33.358496,00:08:37
35.1555592,33.358496,00:08:38
35.1555592,33.358496,00:08:39
35.1555658,33.3585196,00:08:40
35.1555658,33.3585196,00:08:41
35.1555658,33.3585196,00:08:42
35.1555658,33.3585196,00:08:43
35.1555658,33.3585196,00:08:44
35.1555715,33.3585363,00:08:45
35.1555715,33.3585363,00:08:46
35.1555715,33.3585363,00:08:47
35.1555715,33.3585363,00:08:48
35.1555715,33.3585363,00:08:49
35.1555699,33.3585489,00:08:50
35.1555699,33.3585489,00:08:51
35.1555699,33.3585489,00:08:52
35.1555699,33.3585489,00:08:53
35.1555699,33.3585489,00:08:54
35.1555654,33.3585633,00:08:55
35.1555654,33.3585633,00:08:56
35.1555654,33.3585633,00:08:57
35.1555654,33.3585633,00:08:58
35.1555654,33.3585633,00:08:59
35.155562,33.3585738,00:09:00
35.155562,33.3585738,00:09:01
35.155562,33.3585738,00:09:02
35.155562,33.3585738,00:09:03
35.155562,33.3585738,00:09:04
35.1555637,33.3585624,00:09:05
35.1555637,33.3585624,00:09:06
35.1555637,33.3585624,00:09:07
35.1555637,33.3585624,00:09:08
35.1555637,33.3585624,00:09:09
35.1555743,33.3585418,00:09:10
35.1555743,33.3585418,00:09:11
35.1555743,33.3585418,00:09:12
35.1555743,33.3585418,00:09:13
35.1555743,33.3585418,00:09:14
35.1554792,33.35859,00:09:15
35.1554792,33.35859,00:09:16
35.1554792,33.35859,00:09:17
35.1554792,33.35859,00:09:18
35.1554792,33.35859,00:09:19
35.1551676,33.3585915,00:09:20
35.1551676,33.3585915,00:09:21
35.1551676,33.3585915,00:09:22
35.1551676,33.3585915,00:09:23
35.1551676,33.3585915,00:09:24
35.1548818,33.3586944,00:09:25
35.1548818,33.3586944,00:09:26
35.1548818,33.3586944,00:09:27
35.1548818,33.3586944,00:09:28
35.1548818,33.3586944,00:09:29
35.154545,33.3587266,00:09:30
35.154545,33.3587266,00:09:31
35.154545,33.3587266,00:09:32
35.154545,33.3587266,00:09:33
35.154545,33.3587266,00:09:34
35.1541372,33.3588303,00:09:35
35.1541372,33.3588303,00:09:36
35.1541372,33.3588303,00:09:37
35.1541372,33.3588303,00:09:38
35.1541372,33.3588303,00:09:39
35.1537346,33.3588895,00:09:40
35.1537346,33.3588895,00:09:41
35.1537346,33.3588895,00:09:42
35.1537346,33.3588895,00:09:43
35.1537346,33.3588895,00:09:44
35.1534047,33.3590095,00:09:45
35.1534047,33.3590095,00:09:46
35.1534047,33.3590095,00:09:47
35.1534047,33.3590095,00:09:48
35.1534047,33.3590095,00:09:49
35.1531582,33.3590016,00:09:50
35.1531582,33.3590016,00:09:51
35.1531582,33.3590016,00:09:52
35.1531582,33.3590016,00:09:53
35.1531582,33.3590016,00:09:54
35.1530326,33.359001,00:09:55
35.1530326,33.359001,00:09:56
35.1530286,33.3590012,00:09:57
35.1530286,33.3590012,00:09:58
35.1530286,33.3590012,00:09:59
35.1530037,33.3590003,00:10:00
35.1530037,33.3590003,00:10:01
35.1530037,33.3590003,00:10:02
35.1530037,33.3590003,00:10:03
35.1530037,33.3590003,00:10:04
35.1529682,33.3590439,00:10:05
35.1529682,33.3590439,00:10:06
35.1529682,33.3590439,00:10:07
35.1529682,33.3590439,00:10:08
35.1529682,33.3590439,00:10:09
35.1529538,33.3590754,00:10:10
35.1529538,33.3590754,00:10:11
35.1529538,33.3590754,00:10:12
35.1529538,33.3590754,00:10:13
35.1529538,33.3590754,00:10:14
35.1529301,33.3591064,00:10:15
35.1529301,33.3591064,00:10:16
35.1529301,33.3591064,00:10:17
35.1529301,33.3591064,00:10:18
35.1529301,33.3591064,00:10:19
35.1528051,33.3591608,00:10:20
35.1528051,33.3591608,00:10:21
35.1528051,33.3591608,00:10:22
35.1528051,33.3591608,00:10:23
35.1528051,33.3591608,00:10:24
35.1524986,33.3592265,00:10:25
35.1524986,33.3592265,00:10:26
35.1524986,33.3592265,00:10:27
35.1524986,33.3592265,00:10:28
35.1524986,33.3592265,00:10:29
35.1523077,33.3592022,00:10:30
35.1523077,33.3592022,00:10:31
35.1523077,33.3592022,00:10:32
35.1523077,33.3592022,00:10:33
35.1523077,33.3592022,00:10:34
35.1522421,33.3591881,00:10:35
35.1522421,33.3591881,00:10:36
35.1522421,33.3591881,00:10:37
35.1522421,33.3591881,00:10:38
35.1522421,33.3591881,00:10:39
35.1521989,33.359296,00:10:40
35.1521989,33.359296,00:10:41
35.1521989,33.359296,00:10:42
35.1521989,33.359296,00:10:43
35.1521989,33.359296,00:10:44
35.1521355,33.3593486,00:10:45
35.1521355,33.3593486,00:10:46
35.1521355,33.3593486,00:10:47
35.1521355,33.3593486,00:10:48
35.1521355,33.3593486,00:10:49
35.1521877,33.359311,00:10:50
35.1521877,33.359311,00:10:51
35.1521877,33.359311,00:10:52
35.1521877,33.359311,00:10:53
35.1521877,33.359311,00:10:54
35.1521868,33.3593014,00:10:55
35.1521868,33.3593014,00:10:56
35.1521868,33.3593014,00:10:57
35.1521868,33.3593014,00:10:58
35.1521868,33.3593014,00:10:59
35.1521787,33.359323,00:11:00
35.1521787,33.359323,00:11:01
35.1521787,33.359323,00:11:02
35.1521787,33.359323,00:11:03
35.1521787,33.359323,00:11:04
35.1521718,33.3593373,00:11:05
35.1521718,33.3593373,00:11:06
35.1521718,33.3593373,00:11:07
35.1521718,33.3593373,00:11:08
35.1521718,33.3593373,00:11:09
35.1521703,33.3593367,00:11:10
35.1521703,33.3593367,00:11:11
35.1521703,33.3593367,00:11:12
35.1521703,33.3593367,00:11:13
35.1521703,33.3593367,00:11:14
35.1521788,33.3592996,00:11:15
35.1521788,33.3592996,00:11:16
35.1521788,33.3592996,00:11:17
35.1521788,33.3592996,00:11:18
35.1521788,33.3592996,00:11:19
35.1522068,33.3592509,00:11:20
35.1522068,33.3592509,00:11:21
35.1522068,33.3592509,00:11:22
35.1522068,33.3592509,00:11:23
35.1522068,33.3592509,00:11:24
35.1522031,33.3592557,00:11:25
35.1522031,33.3592557,00:11:26
35.1522031,33.3592557,00:11:27
35.1522031,33.3592557,00:11:28
35.1522031,33.3592557,00:11:29
35.1521971,33.3592742,00:11:30
35.1521971,33.3592742,00:11:31
35.1521971,33.3592742,00:11:32
35.1521971,33.3592742,00:11:33
35.1521971,33.3592742,00:11:34
35.1521941,33.3592892,00:11:35
35.1521941,33.3592892,00:11:36
35.1521941,33.3592892,00:11:37
35.1521941,33.3592892,00:11:38
35.1521941,33.3592892,00:11:39
35.152193,33.359301,00:11:40
35.152193,33.359301,00:11:41
35.152193,33.359301,00:11:42
35.152193,33.359301,00:11:43
35.152193,33.359301,00:11:44
35.1521937,33.359303,00:11:45
35.1521937,33.359303,00:11:46
35.1521937,33.359303,00:11:47
35.1521937,33.359303,00:11:48
35.1521937,33.359303,00:11:49
35.1521956,33.359301,00:11:50
35.1521956,33.359301,00:11:51
35.1521956,33.359301,00:11:52
35.1521956,33.359301,00:11:53
35.1521956,33.359301,00:11:54
35.1521965,33.3593007,00:11:55
35.1521965,33.3593007,00:11:56
35.1521965,33.3593007,00:11:57
35.1521965,33.3593007,00:11:58
35.1521965,33.3593007,00:11:59
35.1520075,33.3593997,00:12:00
35.1520075,33.3593997,00:12:01
35.1520075,33.3593997,00:12:02
35.1520075,33.3593997,00:12:03
35.1520075,33.3593997,00:12:04
35.1516755,33.3594817,00:12:05
35.1516755,33.3594817,00:12:06
35.1516755,33.3594817,00:12:07
35.1516755,33.3594817,00:12:08
35.1516755,33.3594817,00:12:09
35.1513189,33.3595869,00:12:10
35.1513189,33.3595869,00:12:11
35.1513189,33.3595869,00:12:12
35.1513189,33.3595869,00:12:13
35.1513189,33.3595869,00:12:14
35.1510051,33.3597006,00:12:15
35.1510051,33.3597006,00:12:16
35.1510051,33.3597006,00:12:17
35.1510051,33.3597006,00:12:18
35.1510051,33.3597006,00:12:19
35.1507545,33.3598305,00:12:20
35.1507545,33.3598305,00:12:21
35.1507545,33.3598305,00:12:22
35.1507545,33.3598305,00:12:23
35.1507545,33.3598305,00:12:24
35.1505007,33.3598518,00:12:25
35.1505007,33.3598518,00:12:26
35.1505007,33.3598518,00:12:27
35.1505007,33.3598518,00:12:28
35.1505007,33.3598518,00:12:29
35.1505267,33.3599937,00:12:30
35.1505267,33.3599937,00:12:31
35.1505302,33.3599953,00:12:32
35.1505302,33.3599953,00:12:33
35.1505302,33.3599953,00:12:34
35.1505423,33.3600472,00:12:35
35.1505423,33.3600472,00:12:36
35.1505423,33.3600472,00:12:37
35.1505423,33.3600472,00:12:38
35.1505423,33.3600472,00:12:39
35.1505354,33.3600845,00:12:40
35.1505354,33.3600845,00:12:41
35.1505354,33.3600845,00:12:42
35.1505354,33.3600845,00:12:43
35.1505354,33.3600845,00:12:44
35.1505038,33.3600779,00:12:45
35.1505038,33.3600779,00:12:46
35.1505038,33.3600779,00:12:47
35.1505038,33.3600779,00:12:48
35.1505038,33.3600779,00:12:49
35.1504823,33.3600814,00:12:50
35.1504823,33.3600814,00:12:51
35.1504823,33.3600814,00:12:52
35.1504823,33.3600814,00:12:53
35.1504823,33.3600814,00:12:54
35.1504668,33.3600855,00:12:55
35.1504668,33.3600855,00:12:56
35.1504668,33.3600855,00:12:57
35.1504668,33.3600855,00:12:58
35.1504668,33.3600855,00:12:59
35.1504658,33.3600815,00:13:00
35.1504658,33.3600815,00:13:01
35.1504658,33.3600815,00:13:02
