Journey:1,Start Time:,12:12:49
Lat,Lng,Time
35.1492973,33.3174114,00:02:41
35.1492973,33.3174114,00:02:42
35.1488138,33.3173632,00:02:43
35.1488138,33.3173632,00:02:44
35.1488138,33.3173632,00:02:45
35.1488138,33.3173632,00:02:46
35.1488138,33.3173632,00:02:47
35.148188,33.3172821,00:02:48
35.148188,33.3172821,00:02:49
35.148188,33.3172821,00:02:50
35.148188,33.3172821,00:02:51
35.148188,33.3172821,00:02:52
35.148188,33.3172821,00:02:53
35.1479883,33.3175976,00:02:54
35.1479883,33.3175976,00:02:55
35.1479883,33.3175976,00:02:56
35.1479883,33.3175976,00:02:57
35.1479883,33.3175976,00:02:58
35.1479904,33.3182323,00:02:59
35.1479904,33.3182323,00:03:00
35.1479904,33.3182323,00:03:01
35.1479904,33.3182323,00:03:02
35.1479581,33.3187125,00:03:03
35.1479581,33.3187125,00:03:04
35.1479581,33.3187125,00:03:05
35.1479581,33.3187125,00:03:06
35.1479581,33.3187125,00:03:07
35.1478739,33.3193607,00:03:08
35.1478739,33.3193607,00:03:09
35.1478739,33.3193607,00:03:10
35.1478739,33.3193607,00:03:11
35.1478739,33.3193607,00:03:12
35.1477929,33.3200094,00:03:13
35.1477929,33.3200094,00:03:14
35.1477929,33.3200094,00:03:15
35.1477929,33.3200094,00:03:16
35.1477929,33.3200094,00:03:17
35.1477331,33.3207482,00:03:18
35.1477331,33.3207482,00:03:19
35.1477331,33.3207482,00:03:20
35.1477331,33.3207482,00:03:21
35.1477331,33.3207482,00:03:22
35.1476737,33.3209703,00:03:23
35.1476737,33.3209703,00:03:24
35.1476737,33.3209703,00:03:25
35.1476737,33.3209703,00:03:26
35.1476737,33.3209703,00:03:27
35.1476508,33.3210308,00:03:28
35.1476508,33.3210308,00:03:29
35.1476508,33.3210308,00:03:30
35.1476508,33.3210308,00:03:31
35.147651,33.321028,00:03:32
35.1476432,33.3210366,00:03:33
35.1476432,33.3210366,00:03:34
35.1476432,33.3210366,00:03:35
35.1476432,33.3210366,00:03:36
35.1476362,33.3210408,00:03:37
35.1476362,33.3210408,00:03:38
35.1471941,33.3210819,00:03:39
35.1471941,33.3210819,00:03:40
35.1471941,33.3210819,00:03:41
35.1471941,33.3210819,00:03:42
35.1471941,33.3210819,00:03:43
35.1467481,33.3210423,00:03:44
35.1467481,33.3210423,00:03:45
35.1467481,33.3210423,00:03:46
35.1467481,33.3210423,00:03:47
35.1467481,33.3210423,00:03:48
35.1463448,33.3211242,00:03:49
35.1463448,33.3211242,00:03:50
35.1463448,33.3211242,00:03:51
35.1463448,33.3211242,00:03:52
35.1459747,33.3211322,00:03:53
35.1459747,33.3211322,00:03:54
35.1459747,33.3211322,00:03:55
35.1459747,33.3211322,00:03:56
35.1459747,33.3211322,00:03:57
35.1454324,33.3209238,00:03:58
35.1454324,33.3209238,00:03:59
35.1454324,33.3209238,00:04:00
35.1454324,33.3209238,00:04:01
35.1454324,33.3209238,00:04:02
35.1454324,33.3209238,00:04:03
35.1451933,33.320624,00:04:04
35.1451933,33.320624,00:04:05
35.1451933,33.320624,00:04:06
35.1451933,33.320624,00:04:07
35.1451933,33.320624,00:04:08
35.1451273,33.3205686,00:04:09
35.1451273,33.3205686,00:04:10
35.1451273,33.3205686,00:04:11
35.1451273,33.3205686,00:04:12
35.1451338,33.3205736,00:04:13
35.1451121,33.3206033,00:04:14
35.1451121,33.3206033,00:04:15
35.1451121,33.3206033,00:04:16
35.1451121,33.3206033,00:04:17
35.1450955,33.320787,00:04:18
35.1450955,33.320787,00:04:19
35.1450955,33.320787,00:04:20
35.1450955,33.320787,00:04:21
35.1450955,33.320787,00:04:22
35.1451295,33.3210509,00:04:23
35.1451295,33.3210509,00:04:24
35.1451295,33.3210509,00:04:25
35.1451295,33.3210509,00:04:26
35.1451295,33.3210509,00:04:27
35.1451453,33.3210877,00:04:28
35.1451453,33.3210877,00:04:29
35.1451453,33.3210877,00:04:30
35.1451453,33.3210877,00:04:31
35.1451453,33.3210877,00:04:32
35.1451475,33.3210921,00:04:33
35.1451058,33.3213556,00:04:34
35.1451058,33.3213556,00:04:35
35.1451058,33.3213556,00:04:36
35.1451058,33.3213556,00:04:37
35.1451076,33.3213597,00:04:38
35.1448646,33.3214485,00:04:39
35.1448646,33.3214485,00:04:40
35.1448646,33.3214485,00:04:41
35.1448646,33.3214485,00:04:42
35.1448646,33.3214485,00:04:43
35.1444937,33.3214755,00:04:44
35.1444937,33.3214755,00:04:45
35.1444937,33.3214755,00:04:46
35.1444937,33.3214755,00:04:47
35.1444937,33.3214755,00:04:48
35.1442301,33.3215261,00:04:49
35.1442301,33.3215261,00:04:50
35.1442301,33.3215261,00:04:51
35.1442301,33.3215261,00:04:52
35.1441411,33.3219008,00:04:53
35.1441411,33.3219008,00:04:54
35.1441411,33.3219008,00:04:55
35.1441411,33.3219008,00:04:56
35.1441411,33.3219008,00:04:57
35.1440759,33.3224105,00:04:58
35.1440759,33.3224105,00:04:59
35.1440759,33.3224105,00:05:00
35.1440759,33.3224105,00:05:01
35.1440759,33.3224105,00:05:02
35.1439632,33.323049,00:05:03
35.1439632,33.323049,00:05:04
35.1439632,33.323049,00:05:05
35.1439632,33.323049,00:05:06
35.1439632,33.323049,00:05:07
35.1439632,33.323049,00:05:08
35.1439369,33.3234212,00:05:09
35.1439369,33.3234212,00:05:10
35.1439369,33.3234212,00:05:11
35.1439369,33.3234212,00:05:12
35.1439369,33.3234212,00:05:13
35.1438557,33.3235923,00:05:14
35.1438557,33.3235923,00:05:15
35.1438557,33.3235923,00:05:16
35.1438557,33.3235923,00:05:17
35.1438557,33.3235923,00:05:18
35.1436699,33.3240333,00:05:19
35.1436699,33.3240333,00:05:20
35.1436699,33.3240333,00:05:21
35.1436699,33.3240333,00:05:22
35.1436699,33.3240333,00:05:23
35.1434423,33.3246092,00:05:24
35.1434423,33.3246092,00:05:25
35.1434423,33.3246092,00:05:26
35.1434423,33.3246092,00:05:27
35.1434423,33.3246092,00:05:28
35.1432106,33.3250406,00:05:29
35.1432106,33.3250406,00:05:30
35.1432106,33.3250406,00:05:31
35.1432106,33.3250406,00:05:32
35.1430608,33.3254372,00:05:33
35.1430608,33.3254372,00:05:34
35.1430608,33.3254372,00:05:35
35.1430608,33.3254372,00:05:36
35.1430608,33.3254372,00:05:37
35.1427485,33.3261113,00:05:38
35.1427485,33.3261113,00:05:39
35.1427485,33.3261113,00:05:40
35.1427485,33.3261113,00:05:41
35.1427485,33.3261113,00:05:42
35.1427485,33.3261113,00:05:43
35.1425016,33.3266748,00:05:44
35.1425016,33.3266748,00:05:45
35.1425016,33.3266748,00:05:46
35.1425016,33.3266748,00:05:47
35.1425016,33.3266748,00:05:48
35.1423238,33.3272805,00:05:49
35.1423238,33.3272805,00:05:50
35.1423238,33.3272805,00:05:51
35.1423238,33.3272805,00:05:52
35.1423238,33.3272805,00:05:53
35.1423456,33.3279145,00:05:54
35.1423456,33.3279145,00:05:55
35.1423456,33.3279145,00:05:56
35.1423456,33.3279145,00:05:57
35.1422772,33.3282762,00:05:58
35.1422772,33.3282762,00:05:59
35.1422772,33.3282762,00:06:00
35.1422772,33.3282762,00:06:01
35.1422772,33.3282762,00:06:02
35.1418966,33.3285833,00:06:03
35.1418966,33.3285833,00:06:04
35.1418966,33.3285833,00:06:05
35.1418966,33.3285833,00:06:06
35.1418966,33.3285833,00:06:07
35.1418966,33.3285833,00:06:08
35.1415331,33.3290585,00:06:09
35.1415331,33.3290585,00:06:10
35.1415331,33.3290585,00:06:11
35.1415331,33.3290585,00:06:12
35.1415331,33.3290585,00:06:13
35.1412339,33.3296645,00:06:14
35.1412339,33.3296645,00:06:15
35.1412339,33.3296645,00:06:16
35.1412339,33.3296645,00:06:17
35.1412339,33.3296645,00:06:18
35.1410109,33.3301178,00:06:19
35.1410109,33.3301178,00:06:20
35.1410109,33.3301178,00:06:21
35.1410109,33.3301178,00:06:22
35.1410109,33.3301178,00:06:23
35.1409018,33.3303159,00:06:24
35.1409018,33.3303159,00:06:25
35.1409018,33.3303159,00:06:26
35.1409018,33.3303159,00:06:27
35.1408818,33.3303121,00:06:28
35.1408818,33.3303121,00:06:29
35.1408818,33.3303121,00:06:30
35.1408818,33.3303121,00:06:31
35.1408818,33.3303121,00:06:32
35.140879,33.3303174,00:06:33
35.1407869,33.3303576,00:06:34
35.1407869,33.3303576,00:06:35
35.1407869,33.3303576,00:06:36
35.1407869,33.3303576,00:06:37
35.1407841,33.3303574,00:06:38
35.1404797,33.3301629,00:06:39
35.1404797,33.3301629,00:06:40
35.1404797,33.3301629,00:06:41
35.1404797,33.3301629,00:06:42
35.1404797,33.3301629,00:06:43
35.140016,33.3298099,00:06:44
35.140016,33.3298099,00:06:45
35.140016,33.3298099,00:06:46
35.140016,33.3298099,00:06:47
35.1396479,33.3295005,00:06:48
35.1396479,33.3295005,00:06:49
35.1396479,33.3295005,00:06:50
35.1396479,33.3295005,00:06:51
35.1396479,33.3295005,00:06:52
35.1392369,33.3291857,00:06:53
35.1392369,33.3291857,00:06:54
35.1392369,33.3291857,00:06:55
35.1392369,33.3291857,00:06:56
35.1392369,33.3291857,00:06:57
35.1392369,33.3291857,00:06:58
35.1387605,33.3290572,00:06:59
35.1387605,33.3290572,00:07:00
35.1387605,33.3290572,00:07:01
35.1387605,33.3290572,00:07:02
35.1387605,33.3290572,00:07:03
35.1383226,33.3289578,00:07:04
35.1383226,33.3289578,00:07:05
35.1383226,33.3289578,00:07:06
35.1383226,33.3289578,00:07:07
35.1383226,33.3289578,00:07:08
35.1380116,33.3289888,00:07:09
35.1380116,33.3289888,00:07:10
35.1380116,33.3289888,00:07:11
35.1380116,33.3289888,00:07:12
35.1380116,33.3289888,00:07:13
35.1377958,33.3292418,00:07:14
35.1377958,33.3292418,00:07:15
35.1377958,33.3292418,00:07:16
35.1377958,33.3292418,00:07:17
35.1377958,33.3292418,00:07:18
35.1377801,33.3297513,00:07:19
35.1377801,33.3297513,00:07:20
35.1377801,33.3297513,00:07:21
35.1377801,33.3297513,00:07:22
35.1377801,33.3297513,00:07:23
35.1376789,33.3303935,00:07:24
35.1376789,33.3303935,00:07:25
35.1376789,33.3303935,00:07:26
35.1376789,33.3303935,00:07:27
35.1376789,33.3303935,00:07:28
35.1375996,33.3309741,00:07:29
35.1375996,33.3309741,00:07:30
35.1375996,33.3309741,00:07:31
35.1375996,33.3309741,00:07:32
35.1375996,33.3309741,00:07:33
35.1375755,33.3313163,00:07:34
35.1375755,33.3313163,00:07:35
35.1375755,33.3313163,00:07:36
35.1375755,33.3313163,00:07:37
35.1375755,33.3313163,00:07:38
35.1375788,33.3316115,00:07:39
35.1375788,33.3316115,00:07:40
35.1375788,33.3316115,00:07:41
35.1375788,33.3316115,00:07:42
35.1375788,33.3316115,00:07:43
35.1375279,33.3321506,00:07:44
35.1375279,33.3321506,00:07:45
35.1375279,33.3321506,00:07:46
35.1375279,33.3321506,00:07:47
35.1375279,33.3321506,00:07:48
35.1374566,33.3326221,00:07:49
35.1374566,33.3326221,00:07:50
35.1374566,33.3326221,00:07:51
35.1374566,33.3326221,00:07:52
35.1374566,33.3326221,00:07:53
35.1374252,33.3326976,00:07:54
35.1374252,33.3326976,00:07:55
35.1374252,33.3326976,00:07:56
35.1374252,33.3326976,00:07:57
35.1374256,33.3326834,00:07:58
35.1374075,33.3326065,00:07:59
35.1374075,33.3326065,00:08:00
35.1374075,33.3326065,00:08:01
35.1374075,33.3326065,00:08:02
35.1374071,33.3326035,00:08:03
35.1374841,33.3325971,00:08:04
35.1374841,33.3325971,00:08:05
35.1374841,33.3325971,00:08:06
35.1374841,33.3325971,00:08:07
35.1374879,33.3325962,00:08:08
35.1374727,33.3325945,00:08:09
35.1374727,33.3325945,00:08:10
35.1374727,33.3325945,00:08:11
35.1374727,33.3325945,00:08:12
35.1374713,33.3325941,00:08:13
35.1374651,33.3325785,00:08:14
35.1374651,33.3325785,00:08:15
35.1374651,33.3325785,00:08:16
35.1374651,33.3325785,00:08:17
35.1374819,33.3325744,00:08:18
35.1374819,33.3325744,00:08:19
35.1374819,33.3325744,00:08:20
35.1374819,33.3325744,00:08:21
35.1374819,33.3325744,00:08:22
35.1374876,33.3325694,00:08:23
35.1374876,33.3325694,00:08:24
35.1374876,33.3325694,00:08:25
35.1374876,33.3325694,00:08:26
35.1374876,33.3325694,00:08:27
35.1374883,33.3325687,00:08:28
35.1374806,33.3325639,00:08:29
35.1374806,33.3325639,00:08:30
35.1374806,33.3325639,00:08:31
35.1374806,33.3325639,00:08:32
35.1374804,33.3325638,00:08:33
35.1374812,33.3325704,00:08:34
35.1374812,33.3325704,00:08:35
35.1374812,33.3325704,00:08:36
35.1374812,33.3325704,00:08:37
35.1374812,33.3325706,00:08:38
35.1374828,33.3325759,00:08:39
35.1374828,33.3325759,00:08:40
35.1374828,33.3325759,00:08:41
35.1374828,33.3325759,00:08:42
35.1374828,33.3325761,00:08:43
35.1374841,33.3325783,00:08:44
35.1374841,33.3325783,00:08:45
35.1374841,33.3325783,00:08:46
35.1374841,33.3325783,00:08:47
35.1374841,33.3325784,00:08:48
35.1374856,33.3325816,00:08:49
35.1374856,33.3325816,00:08:50
35.1374856,33.3325816,00:08:51
35.1374856,33.3325816,00:08:52
35.1374856,33.3325817,00:08:53
35.1374864,33.3325812,00:08:54
35.1374864,33.3325812,00:08:55
35.1374864,33.3325812,00:08:56
35.1374864,33.3325812,00:08:57
35.1374847,33.3326038,00:08:58
35.1374847,33.3326038,00:08:59
35.1374847,33.3326038,00:09:00
35.1374847,33.3326038,00:09:01
35.1374847,33.3326038,00:09:02
35.137576,33.3328456,00:09:03
35.137576,33.3328456,00:09:04
35.137576,33.3328456,00:09:05
35.137576,33.3328456,00:09:06
35.137576,33.3328456,00:09:07
35.1377449,33.3331967,00:09:08
35.1377449,33.3331967,00:09:09
35.1377449,33.3331967,00:09:10
35.1377449,33.3331967,00:09:11
35.1377449,33.3331967,00:09:12
35.1377449,33.3331967,00:09:13
35.1380601,33.3336039,00:09:14
35.1380601,33.3336039,00:09:15
35.1380601,33.3336039,00:09:16
35.1380601,33.3336039,00:09:17
35.1380601,33.3336039,00:09:18
35.1384443,33.3341061,00:09:19
35.1384443,33.3341061,00:09:20
35.1384443,33.3341061,00:09:21
35.1384443,33.3341061,00:09:22
35.1384443,33.3341061,00:09:23
35.1388281,33.334628,00:09:24
35.1388281,33.334628,00:09:25
35.1388281,33.334628,00:09:26
35.1388281,33.334628,00:09:27
35.1388281,33.334628,00:09:28
35.1393378,33.3352569,00:09:29
35.1393378,33.3352569,00:09:30
35.1393378,33.3352569,00:09:31
35.1393378,33.3352569,00:09:32
35.1393378,33.3352569,00:09:33
35.1396826,33.3357078,00:09:34
35.1396826,33.3357078,00:09:35
35.1396826,33.3357078,00:09:36
35.1396826,33.3357078,00:09:37
35.1396826,33.3357078,00:09:38
35.1400546,33.3361659,00:09:39
35.1400546,33.3361659,00:09:40
35.1400546,33.3361659,00:09:41
35.1400546,33.3361659,00:09:42
35.1403653,33.3366594,00:09:43
35.1403653,33.3366594,00:09:44
35.1403653,33.3366594,00:09:45
35.1403653,33.3366594,00:09:46
35.1403653,33.3366594,00:09:47
35.1404528,33.3373713,00:09:48
35.1404528,33.3373713,00:09:49
35.1404528,33.3373713,00:09:50
35.1404528,33.3373713,00:09:51
35.1404528,33.3373713,00:09:52
35.140641,33.3382165,00:09:53
35.140641,33.3382165,00:09:54
35.140641,33.3382165,00:09:55
35.140641,33.3382165,00:09:56
35.140641,33.3382165,00:09:57
35.1408845,33.3390381,00:09:58
35.1408845,33.3390381,00:09:59
35.1408845,33.3390381,00:10:00
35.1408845,33.3390381,00:10:01
35.1408845,33.3390381,00:10:02
35.1408845,33.3390381,00:10:03
35.1412088,33.3396485,00:10:04
35.1412088,33.3396485,00:10:05
35.1412088,33.3396485,00:10:06
35.1412088,33.3396485,00:10:07
35.1412088,33.3396485,00:10:08
35.1415634,33.3402452,00:10:09
35.1415634,33.3402452,00:10:10
35.1415634,33.3402452,00:10:11
35.1415634,33.3402452,00:10:12
35.1415634,33.3402452,00:10:13
35.1419146,33.3406514,00:10:14
35.1419146,33.3406514,00:10:15
35.1419146,33.3406514,00:10:16
35.1419146,33.3406514,00:10:17
35.1419146,33.3406514,00:10:18
35.1420978,33.3407941,00:10:19
35.1420978,33.3407941,00:10:20
35.1420978,33.3407941,00:10:21
35.1420978,33.3407941,00:10:22
35.1420847,33.3407796,00:10:23
35.1420975,33.3407092,00:10:24
35.1420975,33.3407092,00:10:25
35.1420975,33.3407092,00:10:26
35.1420975,33.3407092,00:10:27
35.1420975,33.3407092,00:10:28
35.1421064,33.3406971,00:10:29
35.1421064,33.3406971,00:10:30
35.1421064,33.3406971,00:10:31
35.1421064,33.3406971,00:10:32
35.1421064,33.3406969,00:10:33
35.1420615,33.3406929,00:10:34
35.1420615,33.3406929,00:10:35
35.1420615,33.3406929,00:10:36
35.1420615,33.3406929,00:10:37
35.1420599,33.3406928,00:10:38
35.1420837,33.3406636,00:10:39
35.1420837,33.3406636,00:10:40
35.1420837,33.3406636,00:10:41
35.1420837,33.3406636,00:10:42
35.1420846,33.3406625,00:10:43
35.1420862,33.3406523,00:10:44
35.1420862,33.3406523,00:10:45
35.1420862,33.3406523,00:10:46
35.1420862,33.3406523,00:10:47
35.1420862,33.3406523,00:10:48
35.142086,33.3406526,00:10:49
35.142086,33.3406526,00:10:50
35.142086,33.3406526,00:10:51
35.142086,33.3406526,00:10:52
35.142086,33.3406526,00:10:53
35.1420861,33.340653,00:10:54
35.1420861,33.340653,00:10:55
35.1420861,33.340653,00:10:56
35.1420861,33.340653,00:10:57
35.1420861,33.340653,00:10:58
35.142086,33.340653,00:10:59
35.142086,33.340653,00:11:00
35.142086,33.340653,00:11:01
35.142086,33.340653,00:11:02
35.142086,33.340653,00:11:03
35.1420862,33.3406531,00:11:04
35.1420862,33.3406531,00:11:05
35.1420862,33.3406531,00:11:06
35.1420862,33.3406531,00:11:07
35.1420862,33.3406531,00:11:08
35.1420863,33.3406531,00:11:09
35.1420863,33.3406531,00:11:10
35.1420863,33.3406531,00:11:11
35.1420863,33.3406531,00:11:12
35.1420863,33.3406531,00:11:13
35.1419611,33.3407841,00:11:14
35.1419611,33.3407841,00:11:15
35.1419611,33.3407841,00:11:16
35.1419611,33.3407841,00:11:17
35.1419611,33.3407841,00:11:18
35.1415455,33.3411489,00:11:19
35.1415455,33.3411489,00:11:20
35.1415455,33.3411489,00:11:21
35.1415455,33.3411489,00:11:22
35.1415455,33.3411489,00:11:23
35.1411496,33.3416095,00:11:24
35.1411496,33.3416095,00:11:25
35.1411496,33.3416095,00:11:26
35.1411496,33.3416095,00:11:27
35.1411496,33.3416095,00:11:28
35.1410095,33.3418557,00:11:29
35.1410095,33.3418557,00:11:30
35.1410095,33.3418557,00:11:31
35.1410095,33.3418557,00:11:32
35.1410095,33.3418557,00:11:33
35.1409827,33.3419907,00:11:34
35.1409827,33.3419907,00:11:35
35.1409827,33.3419907,00:11:36
35.1409827,33.3419907,00:11:37
35.1409874,33.3419902,00:11:38
35.1409544,33.3420519,00:11:39
35.1409544,33.3420519,00:11:40
35.1409544,33.3420519,00:11:41
35.1409544,33.3420519,00:11:42
35.1409544,33.3420519,00:11:43
35.1407173,33.3420971,00:11:44
35.1407173,33.3420971,00:11:45
35.1407173,33.3420971,00:11:46
35.1407173,33.3420971,00:11:47
35.1407173,33.3420971,00:11:48
35.140318,33.3420768,00:11:49
35.140318,33.3420768,00:11:50
35.140318,33.3420768,00:11:51
35.140318,33.3420768,00:11:52
35.140318,33.3420768,00:11:53
35.139887,33.3419659,00:11:54
35.139887,33.3419659,00:11:55
35.139887,33.3419659,00:11:56
35.139887,33.3419659,00:11:57
35.139887,33.3419659,00:11:58
35.1394315,33.3418646,00:11:59
35.1394315,33.3418646,00:12:00
35.1394315,33.3418646,00:12:01
35.1394315,33.3418646,00:12:02
35.1394315,33.3418646,00:12:03
35.1389896,33.341773,00:12:04
35.1389896,33.341773,00:12:05
35.1389896,33.341773,00:12:06
35.1389896,33.341773,00:12:07
35.1389896,33.341773,00:12:08
35.13857,33.3417048,00:12:09
35.13857,33.3417048,00:12:10
35.13857,33.3417048,00:12:11
35.13857,33.3417048,00:12:12
35.13857,33.3417048,00:12:13
35.1382236,33.3416704,00:12:14
35.1382236,33.3416704,00:12:15
35.1382236,33.3416704,00:12:16
35.1382236,33.3416704,00:12:17
35.1382236,33.3416704,00:12:18
35.1379381,33.3416439,00:12:19
35.1379381,33.3416439,00:12:20
35.1379381,33.3416439,00:12:21
35.1379381,33.3416439,00:12:22
35.1379381,33.3416439,00:12:23
35.137886,33.3416311,00:12:24
35.137886,33.3416311,00:12:25
35.137886,33.3416311,00:12:26
35.137886,33.3416311,00:12:27
35.1378988,33.3416313,00:12:28
35.1378849,33.3415772,00:12:29
35.1378849,33.3415772,00:12:30
35.1378849,33.3415772,00:12:31
35.1378849,33.3415772,00:12:32
35.1378845,33.3415728,00:12:33
35.1378796,33.341526,00:12:34
35.1378796,33.341526,00:12:35
35.1378796,33.341526,00:12:36
35.1378796,33.341526,00:12:37
35.1378796,33.341526,00:12:38
35.1378685,33.3415132,00:12:39
35.1378685,33.3415132,00:12:40
35.1378685,33.3415132,00:12:41
35.1378685,33.3415132,00:12:42
35.1378685,33.3415132,00:12:43
35.1378645,33.3415012,00:12:44
35.1378645,33.3415012,00:12:45
35.1378645,33.3415012,00:12:46
35.1378645,33.3415012,00:12:47
35.1378645,33.3415012,00:12:48
35.1378871,33.3413957,00:12:49
35.1378871,33.3413957,00:12:50
35.1378871,33.3413957,00:12:51
35.1378871,33.3413957,00:12:52
35.1378871,33.3413957,00:12:53
35.1379128,33.3412157,00:12:54
35.1379128,33.3412157,00:12:55
35.1379128,33.3412157,00:12:56
35.1379128,33.3412157,00:12:57
35.1379128,33.3412157,00:12:58
35.1379276,33.3411863,00:12:59
